,labels
80379,1
2931,-1
153799,1
143848,-1
12199,-1
180176,0
128767,1
112458,0
193929,0
9033,1
81156,-1
92283,-1
5427,-1
141613,-1
52532,0
1585,0
128743,-1
214111,1
90690,-1
217315,-1
9827,-1
180386,0
85940,-1
76789,1
24463,0
70846,0
147340,-1
8882,1
115152,-1
208705,0
120659,-1
211051,-1
176046,0
75145,-1
34497,1
194853,-1
22315,-1
216981,1
28943,-1
11706,1
25258,1
72082,-1
198123,-1
112761,1
17722,-1
77413,-1
181420,-1
21796,-1
71710,-1
129959,0
182156,1
127005,-1
120825,0
32952,0
68965,0
135249,-1
54029,-1
171777,1
91862,-1
57260,-1
51575,1
4453,1
36022,1
70446,-1
19979,0
155826,-1
121303,1
176513,-1
169699,-1
94805,-1
70854,-1
207597,-1
70244,-1
201534,-1
113031,1
18036,-1
214302,-1
175638,-1
6278,-1
155774,-1
164890,0
22953,-1
152259,-1
118214,0
169353,0
185561,1
159005,-1
191852,-1
28635,-1
142524,-1
181090,-1
148023,-1
57701,-1
215236,1
117868,-1
17489,-1
34682,1
32815,-1
156120,-1
66243,0
108540,0
45832,-1
151996,-1
27778,1
45078,1
197373,0
127539,1
91251,-1
43734,-1
85794,0
136238,-1
42204,-1
15171,-1
207682,0
9876,-1
148120,1
187760,0
213215,0
65323,1
141828,0
68069,-1
53341,-1
141353,0
113651,-1
218765,-1
108994,0
136742,1
7053,0
202231,1
29101,-1
161749,-1
67076,-1
25998,-1
216244,-1
68494,-1
121388,-1
200880,-1
127198,0
149220,-1
54018,0
154556,1
56804,-1
127550,-1
15089,-1
85573,-1
135404,-1
206544,-1
23097,-1
116440,0
77621,1
124032,-1
50809,-1
188272,1
183903,-1
128946,-1
7121,0
155296,0
18980,0
182247,-1
102699,-1
141459,-1
181454,0
126225,-1
102377,0
52652,-1
132895,1
57147,-1
4876,-1
3122,1
113844,1
172265,1
5291,1
90463,-1
75821,1
87158,0
214189,-1
33095,-1
152195,-1
126379,-1
160321,0
195795,0
177376,-1
205701,0
200869,-1
72650,1
50073,-1
162394,-1
95964,-1
129006,0
146090,1
149772,0
215560,-1
60592,1
60120,-1
122347,-1
101242,0
165206,-1
186196,0
200735,1
175384,0
133456,0
208862,1
46132,0
39448,-1
33748,-1
121448,1
138608,-1
12914,-1
91714,0
150431,-1
115090,-1
27258,1
77557,-1
214675,0
125660,-1
103638,1
74577,0
134130,0
89272,1
88003,1
182959,0
7797,-1
168164,-1
5919,1
30838,-1
163015,-1
18464,1
63594,-1
138800,-1
60108,1
136232,-1
161482,0
139684,1
11637,-1
26403,0
87657,-1
189756,-1
21407,-1
214759,1
212363,-1
167906,-1
89440,0
204155,-1
27068,-1
74539,0
120036,1
147681,1
80290,0
41184,-1
47595,-1
66326,0
56813,0
157525,1
70773,-1
125593,0
36454,0
135248,0
11869,0
124322,0
168292,-1
91154,-1
28800,0
166500,-1
6486,1
134141,-1
207422,0
113214,-1
117298,-1
52434,-1
203185,0
58399,-1
101438,-1
53176,-1
182108,-1
78723,-1
56898,-1
82532,0
21021,1
162227,1
14744,1
133631,-1
110003,-1
84487,-1
202225,1
216062,0
32291,-1
128104,-1
65509,0
78167,-1
172035,1
209290,-1
48091,0
40909,-1
157523,-1
175874,1
142585,1
209836,-1
61157,-1
169820,1
191520,1
187046,1
5838,-1
169325,-1
6897,0
19295,0
159219,-1
196415,-1
126680,-1
48373,-1
171335,1
192265,-1
144720,-1
214081,1
70935,-1
213669,-1
163297,1
212138,0
63976,1
114210,0
38009,0
71092,0
51178,-1
68412,-1
80420,-1
200492,-1
61666,-1
63605,-1
86230,0
60084,1
155585,1
82926,-1
135157,0
185198,-1
196703,0
115434,-1
140510,0
197899,-1
202965,0
71096,0
12920,1
169366,1
149017,-1
55631,0
53739,-1
73490,0
99176,-1
115799,0
34699,1
151257,0
168831,0
218245,0
213731,-1
190261,0
133025,0
198864,-1
108538,-1
176378,-1
116386,1
60814,-1
8072,-1
82741,-1
213342,-1
85230,-1
6577,0
118078,-1
98392,-1
44758,0
201126,-1
216585,-1
35306,0
100584,0
50737,1
27132,1
109086,0
12464,-1
207979,0
171253,-1
176851,-1
158159,0
123304,-1
22313,1
188758,0
123107,-1
16734,-1
108894,1
125955,-1
199624,-1
123362,-1
201591,0
187810,0
178282,0
101647,-1
119287,1
176451,1
99751,0
190824,-1
11998,-1
49408,0
114200,-1
70602,-1
210567,0
46084,1
93605,-1
6909,-1
92464,-1
209769,0
32853,0
138611,-1
114715,1
40995,-1
179790,-1
13277,0
43224,1
107019,-1
83172,-1
26025,-1
54704,0
205255,0
41617,-1
101395,-1
74060,-1
73923,-1
3941,1
122538,-1
218799,-1
32223,0
114047,1
148035,-1
141724,-1
42541,-1
20598,0
122155,0
86352,-1
76174,0
185791,-1
107780,-1
178042,-1
120347,0
92902,-1
115212,-1
19856,0
59823,-1
183229,-1
33405,-1
24811,-1
60521,1
82102,-1
201977,1
149387,-1
3264,1
72853,0
20303,1
49729,0
45869,1
82372,-1
102806,0
191673,-1
189854,-1
173419,1
1229,0
149767,0
141558,0
171508,0
133488,1
68712,-1
173614,-1
102447,-1
172990,0
89000,0
52963,1
111739,-1
117949,1
93029,1
58820,0
3111,1
89841,1
17447,-1
218907,-1
199961,-1
60850,0
33089,1
187492,-1
23161,0
195199,-1
59962,-1
179410,-1
76647,-1
194533,-1
52692,-1
68919,-1
174799,1
2929,0
184981,0
212673,1
12022,-1
123505,-1
182822,0
212236,0
172450,1
208528,-1
107552,0
59016,-1
133212,0
82121,1
210086,1
216160,1
93232,-1
201432,-1
7223,0
52464,1
40295,0
48906,-1
74838,1
24297,-1
132602,0
112189,1
166769,1
38567,1
103820,0
11204,-1
191019,0
60424,0
15238,-1
63942,-1
154761,0
167348,0
23925,1
55610,1
92288,1
169198,-1
103482,0
78466,1
49411,1
201026,0
85538,-1
171674,1
30897,0
200018,-1
31245,-1
31584,-1
127748,0
113257,1
79217,0
181498,0
35084,1
153450,-1
7075,1
51072,-1
21635,1
209313,-1
2221,-1
202478,-1
188135,-1
175245,1
70593,-1
62055,-1
164313,-1
4061,0
187194,1
31104,0
82307,0
19558,0
202099,1
149553,-1
23625,-1
63561,-1
12839,-1
22011,1
47954,-1
154251,1
187745,1
149949,0
156555,-1
184846,1
157189,1
45813,0
96571,0
198238,-1
195771,-1
61907,1
91033,0
33061,-1
58537,-1
134644,-1
81689,-1
130656,1
144594,-1
185375,0
1591,0
146977,-1
86214,1
166784,-1
82386,-1
181765,1
182069,0
115730,-1
117622,-1
130180,-1
45091,0
103220,-1
89947,-1
108850,-1
24288,1
64618,-1
18123,-1
192629,-1
19491,0
33292,0
89463,0
175407,1
197721,-1
98684,-1
106017,0
44956,1
124026,1
30377,-1
161989,-1
10747,0
45238,0
58277,-1
121563,-1
193257,-1
72726,-1
5258,-1
79864,-1
76891,0
218217,0
141591,-1
434,1
63708,0
139258,1
159508,-1
119449,0
42412,0
199529,1
133111,1
64190,0
101810,-1
47594,-1
192968,1
87327,-1
150772,-1
65744,1
201738,-1
68833,0
150947,1
172992,0
65032,1
104375,-1
41706,-1
175302,-1
93979,1
48610,-1
173184,-1
206254,-1
202943,-1
94906,-1
131177,1
130596,-1
202221,0
172195,-1
172936,-1
87411,-1
107623,-1
53857,1
201266,-1
137415,-1
151808,1
34378,1
39237,-1
92519,1
55615,0
101016,1
200057,-1
1701,1
81059,0
165952,0
173794,1
122480,-1
112898,1
163237,-1
26615,1
146336,1
82475,-1
74514,-1
174897,1
193890,1
122179,1
68866,-1
69051,-1
137130,0
180275,-1
93207,1
195081,-1
170350,-1
75506,-1
20931,1
216863,1
146834,-1
176199,0
85918,-1
22169,1
153960,0
5814,-1
79987,-1
184993,1
23409,1
204244,-1
112235,1
146434,1
102733,0
105846,0
145295,1
213448,1
68462,-1
95504,-1
125456,0
211552,-1
166537,-1
24120,-1
9382,0
165518,1
11198,0
48067,-1
78759,-1
137456,1
64784,-1
97915,0
153097,0
203375,1
147919,-1
194002,-1
68337,-1
117314,1
65037,-1
122670,0
126908,-1
131531,-1
148695,0
29330,-1
72610,-1
68618,0
177866,1
85938,-1
143993,-1
54057,-1
145979,-1
51305,1
121485,1
16684,1
143165,-1
92060,-1
21433,-1
178121,0
58844,-1
125590,-1
93159,-1
38095,1
95526,1
52600,0
135700,0
185295,-1
55121,1
197326,0
177204,-1
134425,0
170167,-1
89412,-1
142466,0
178184,1
115837,-1
135210,-1
64379,0
191171,1
50212,0
62907,0
28568,-1
99689,1
9547,1
38731,-1
11367,1
198326,-1
6878,0
52754,-1
142178,0
88387,-1
58081,0
203920,-1
25392,0
186961,-1
66469,-1
158993,1
195474,0
9453,1
45600,-1
166488,0
97643,-1
172057,0
54222,-1
165566,1
76695,-1
8324,-1
24608,-1
120527,0
74772,0
134482,-1
140786,-1
131603,-1
131185,-1
137849,0
101075,-1
202825,0
10370,-1
107396,0
97196,1
157968,-1
138723,-1
82485,-1
102132,-1
101815,-1
59094,0
58327,-1
58935,-1
134191,0
94538,-1
189790,0
4406,0
41005,-1
143036,0
17527,0
109001,-1
35088,-1
18033,0
214636,-1
101426,-1
133874,-1
105781,1
83442,-1
178740,0
113346,0
21249,-1
29347,-1
115864,0
201870,0
99199,-1
61488,-1
14432,1
49700,-1
17057,-1
138313,-1
36497,1
124458,-1
70264,0
203592,1
102398,-1
44624,1
23968,1
72750,0
131807,0
49914,0
46676,1
191746,1
34844,0
32035,0
165387,0
43787,0
148315,-1
212906,-1
69457,0
114751,-1
31604,-1
215168,-1
115962,1
78702,-1
218477,-1
187912,-1
147964,0
151068,-1
133770,-1
189746,0
15451,0
214515,-1
5282,1
4825,-1
80366,0
76266,-1
202070,-1
103276,-1
1921,0
64370,0
138667,-1
148261,-1
170419,0
163764,1
186030,0
19305,1
144752,0
1459,-1
186455,0
65500,-1
139563,-1
186073,1
168923,0
179155,1
131356,0
186739,0
172415,0
7160,-1
96060,-1
106741,-1
151509,0
152884,1
149435,0
132566,1
57529,0
60574,-1
162103,1
157454,0
20656,-1
149416,-1
113100,0
61196,-1
37697,0
25811,1
159827,1
92013,-1
16819,0
209206,-1
142953,-1
134822,0
59172,1
195952,-1
30518,1
154630,-1
158945,-1
169170,1
82635,0
77604,-1
209497,0
200224,-1
92214,-1
33667,-1
182308,-1
155702,-1
195724,-1
70963,-1
161523,-1
35287,-1
25314,-1
192906,-1
67854,-1
16737,-1
23149,-1
195118,0
152665,1
9627,0
14466,0
158433,1
195358,-1
181379,-1
6037,0
20971,-1
89543,-1
48020,0
97772,-1
135574,-1
114559,-1
185264,1
81605,0
160412,1
75048,1
37872,0
114059,-1
159894,-1
25391,-1
116700,1
59671,-1
9646,-1
174941,-1
101666,1
160470,1
153136,0
8154,1
193999,-1
185317,1
28093,0
107729,-1
73111,0
42186,1
120451,-1
53411,1
41715,0
144877,-1
49454,-1
25784,-1
64989,-1
8187,-1
109391,1
207737,0
17665,0
110375,-1
138485,1
196919,-1
63105,-1
186982,-1
130920,-1
127799,-1
215513,0
157247,-1
138459,1
150410,-1
35324,1
62372,1
38398,-1
143787,0
190977,0
42231,-1
60269,0
13908,1
60576,0
36469,1
49158,0
190038,0
40983,-1
32116,1
185978,-1
125101,1
149803,-1
131913,-1
196449,1
214605,1
203947,1
200063,-1
39404,0
86481,-1
97580,-1
119433,1
12135,1
74170,1
165011,0
70845,-1
1103,-1
188835,-1
147870,1
42666,1
131855,-1
114647,-1
117257,1
84622,-1
126631,0
2521,0
145479,1
200579,-1
196426,0
23033,0
9778,-1
197099,0
2932,-1
124460,0
85349,-1
134443,-1
113246,-1
84568,1
27560,-1
137534,-1
97364,1
32150,-1
62118,-1
4567,0
95324,-1
203606,1
13754,-1
54929,-1
206202,-1
198420,0
216806,0
207798,-1
103144,-1
61320,1
73723,1
141113,1
165635,-1
104426,0
11684,0
134802,1
43813,0
149517,-1
11598,-1
22584,-1
123448,-1
123858,1
140417,0
157868,-1
38554,1
76960,1
22878,1
87667,1
82056,1
27916,-1
193250,1
115532,1
187490,-1
160747,-1
168139,1
20620,1
125275,-1
212120,1
122211,1
215826,-1
60461,0
102987,-1
122207,-1
74158,-1
167727,-1
165045,0
190738,-1
105849,-1
214230,0
66287,0
193433,-1
214304,1
22943,0
199492,0
63492,-1
120300,-1
114235,0
168097,-1
113872,1
79625,0
37386,1
607,0
216414,-1
31586,-1
197683,-1
130025,-1
197476,-1
204741,-1
47686,-1
63012,-1
108985,0
142847,-1
38343,-1
181065,0
179976,1
133876,1
13699,1
73012,1
185923,-1
196299,-1
106726,1
126832,-1
159987,0
150164,0
44001,-1
117611,1
13021,1
92340,-1
61804,-1
128428,-1
97925,-1
112225,1
130311,1
120813,0
77263,-1
124188,1
30702,0
176849,1
54738,-1
109020,1
65266,0
24613,-1
184780,-1
132732,0
174002,1
159849,1
40887,0
151098,-1
85675,0
143103,-1
134528,-1
30472,1
69384,-1
200496,-1
188709,0
194296,-1
140057,-1
37713,-1
4266,-1
37876,-1
159645,-1
117248,0
212271,0
144906,-1
120231,-1
49704,1
95009,0
71663,1
73400,0
180207,-1
3687,-1
88215,-1
109015,-1
116087,1
62473,1
63767,1
32492,0
166286,-1
105695,0
24769,-1
192281,1
184761,1
177734,-1
141332,-1
46260,1
101351,-1
151957,-1
132089,0
92811,-1
18825,-1
152252,0
27161,-1
211822,1
192288,0
39150,0
170142,0
168856,1
67907,-1
105385,1
81757,-1
65122,1
90230,-1
14220,-1
161073,-1
27621,-1
112421,0
151780,-1
175325,-1
173548,1
78437,1
55429,-1
77684,0
31722,-1
142377,-1
200293,0
210817,-1
210907,1
174388,1
184757,0
94292,1
34973,-1
210804,-1
197196,-1
24238,-1
23251,-1
212962,-1
161715,1
80453,-1
209645,0
198291,-1
107878,0
32895,-1
190229,1
189360,1
107889,-1
137312,0
181796,-1
196558,0
154574,-1
43127,0
80415,0
186315,-1
75191,0
69885,-1
74457,1
100108,1
36806,-1
141639,-1
199771,-1
29492,0
19062,-1
31297,-1
157788,0
156202,0
54058,0
168405,-1
192731,0
36880,-1
201850,1
202012,0
183746,-1
167717,1
7649,-1
13144,1
45933,-1
168246,-1
49864,-1
6844,0
166881,0
96895,-1
159787,-1
172236,-1
73917,1
195881,-1
21786,1
11106,0
117847,0
58266,0
162326,1
217231,1
146083,-1
166265,-1
30920,0
108814,1
82570,1
213109,-1
50373,-1
33025,-1
119726,0
80214,-1
214024,-1
181174,-1
113612,-1
37948,0
175380,1
2770,1
33668,0
47119,0
55443,1
102116,0
145277,1
195470,0
52328,0
204182,0
131439,-1
208479,0
113742,-1
29237,1
39794,-1
114644,1
88465,-1
173234,-1
209363,0
117602,0
86857,1
201043,1
213058,1
36264,0
184538,-1
122184,0
102613,1
87564,1
35215,1
181775,0
151917,0
196525,-1
106691,-1
4312,-1
141786,0
66696,0
106229,-1
183606,-1
108384,0
8664,-1
41456,0
68624,1
114008,1
143736,1
214948,1
75547,0
132273,-1
85066,1
213379,0
68260,1
31146,-1
110756,0
84727,1
177386,-1
132250,1
55958,-1
116867,-1
164622,-1
142923,0
142287,-1
209581,0
54588,1
17511,-1
86951,0
155196,1
106342,-1
72882,0
114312,0
129196,-1
82328,-1
714,-1
192427,-1
152250,0
212124,0
59924,1
168496,0
76418,-1
206432,1
107078,0
113547,-1
31403,1
104816,1
143376,0
126385,-1
58450,1
126845,-1
58688,-1
59056,-1
22053,-1
188220,0
204213,-1
69191,1
55119,-1
196434,1
201354,-1
10301,0
89589,-1
150147,-1
192693,-1
186224,1
81736,1
106226,-1
570,-1
185396,1
156745,-1
165859,-1
23068,1
140725,0
49305,-1
110661,-1
38463,0
169623,1
191545,-1
15373,0
194508,-1
111319,-1
197000,-1
131156,1
143994,1
96001,0
30239,1
177429,-1
99306,-1
110269,1
135816,-1
179255,1
143088,1
177851,0
218293,1
81174,1
145662,-1
65183,-1
93640,0
140795,0
62052,1
14992,1
69543,1
189869,0
132326,0
148511,-1
110827,-1
217700,1
65702,1
96383,-1
49974,-1
93730,-1
84926,-1
59484,1
176405,-1
5243,0
132424,-1
183576,-1
113982,0
32676,1
187948,-1
185612,-1
86873,0
60267,-1
72592,-1
42369,1
11621,1
20752,-1
137335,-1
81580,0
93644,-1
17270,-1
65708,1
156150,-1
207238,-1
177759,-1
215272,1
97100,-1
209394,0
58133,0
65146,0
202175,-1
53826,-1
26477,-1
169887,-1
145750,1
19628,1
134520,1
190809,-1
8292,-1
93733,0
168465,-1
29581,-1
22687,0
149417,-1
43702,1
144675,-1
89418,-1
219263,0
149980,-1
76758,-1
200443,-1
68752,1
174133,1
8014,1
203573,1
43639,1
65446,-1
217949,1
191180,-1
140469,1
92874,1
110261,-1
78399,0
121144,1
47683,0
149307,1
149579,0
59951,-1
197700,-1
164750,-1
101701,0
137482,-1
41864,1
213897,-1
85600,-1
50141,0
167534,-1
204391,-1
59133,-1
203431,-1
127247,-1
144446,1
149162,-1
54784,1
172345,-1
163820,-1
188551,-1
95948,1
64817,1
75501,-1
180586,0
153879,-1
190480,0
66430,1
125688,1
172150,1
206148,-1
174292,1
9839,1
164927,1
83290,-1
64397,-1
146628,-1
132,0
11243,-1
154514,-1
46887,0
125605,-1
98548,1
202569,1
112194,0
33983,1
38593,1
207256,0
42164,-1
4418,0
32567,-1
195124,-1
108447,-1
48703,1
86356,1
66273,-1
95490,-1
109054,1
75475,-1
17615,-1
37705,-1
58612,1
55600,-1
136882,0
76479,-1
157010,1
1907,0
33991,0
121909,-1
158938,1
160369,0
67145,0
182589,1
29590,-1
88873,-1
160012,-1
202522,0
215535,-1
75012,1
92334,0
182678,0
87448,-1
196399,-1
171212,-1
12778,0
9990,-1
164290,-1
98235,0
188516,1
102410,-1
115283,-1
182870,0
97216,0
167010,-1
149642,-1
95959,0
79584,0
56536,-1
99364,-1
170439,-1
160930,-1
126142,-1
212868,1
76639,-1
137679,-1
65669,-1
131623,-1
26104,1
32252,1
140631,-1
153746,0
160451,-1
42715,-1
6959,0
57454,-1
53165,0
145625,0
120240,1
215112,1
68923,0
95360,0
192918,0
209325,-1
141533,0
31593,-1
44401,1
211350,0
65059,0
110423,0
30593,-1
136268,-1
183406,-1
54654,0
216157,1
164219,0
191377,-1
103556,-1
78937,-1
201865,1
105116,1
190682,0
133009,-1
205215,-1
9431,1
208813,1
26222,-1
136354,-1
106094,-1
1676,-1
171313,0
60325,-1
188196,-1
110325,0
63818,1
103293,-1
159401,0
162935,1
120525,-1
11366,-1
192124,-1
85291,-1
162003,1
75809,-1
187021,-1
140559,1
98794,-1
35394,0
53062,-1
9550,0
22466,0
102300,0
54497,0
84028,1
173883,1
49572,0
77668,0
5150,0
205759,-1
6395,-1
35927,-1
161255,1
18426,1
203542,1
156091,1
150013,-1
83525,-1
195517,0
109460,1
91796,1
159074,1
155356,0
7341,0
52515,0
2405,1
201464,1
58724,0
147407,-1
107301,-1
203614,-1
179453,0
123652,1
136065,-1
103426,0
172889,1
145125,0
169080,-1
158629,-1
146631,0
67950,0
209547,0
211224,0
153972,-1
156991,-1
215160,1
193667,1
143603,-1
211811,0
89064,-1
118156,-1
120094,1
137557,1
52934,-1
122767,0
134058,0
82549,-1
201543,-1
156520,-1
29059,-1
208328,-1
123374,1
35308,-1
217558,-1
23449,-1
154970,1
58271,-1
26585,-1
30029,0
39293,-1
203547,-1
202971,0
4720,-1
195502,1
96396,0
108818,-1
67104,-1
196928,-1
70472,1
208797,0
139585,0
202507,1
155867,-1
183758,1
37018,-1
2967,-1
196005,0
49239,-1
57631,-1
188425,-1
55504,-1
61625,-1
145737,1
168153,-1
142263,0
15322,0
132744,-1
128667,-1
61110,-1
47368,-1
35314,0
140324,-1
193200,1
27151,-1
154412,-1
118624,0
169814,1
216405,1
7825,1
141483,1
44857,-1
85731,-1
73834,0
22172,0
35304,-1
208183,0
101892,-1
81254,0
131275,1
83857,-1
98029,-1
18358,-1
13269,-1
137715,1
159989,1
185142,-1
120603,-1
75195,-1
214257,0
180664,0
59617,1
111175,1
135806,-1
13015,1
197528,0
107804,1
196760,0
147906,0
15573,-1
32137,1
44659,-1
127640,-1
94258,1
11990,0
73960,1
44121,1
120340,1
134842,-1
140435,1
115764,-1
122092,-1
168782,-1
65881,-1
201095,-1
39170,1
180174,1
14612,0
146676,0
128167,1
187730,-1
126230,0
219120,-1
66512,0
167115,-1
156199,0
75848,-1
140406,-1
1063,1
178250,-1
113417,-1
209572,1
36397,-1
119086,-1
173033,-1
48443,-1
144086,1
149651,-1
69282,-1
158625,0
170556,-1
7688,-1
156038,1
112133,0
76759,-1
115891,-1
163688,0
71352,-1
167230,1
128500,-1
1755,-1
108576,-1
115625,1
29403,1
92465,1
91975,-1
218236,1
14760,0
6487,0
35495,0
101879,-1
11179,-1
186353,-1
27400,-1
23359,-1
89705,-1
19133,-1
87721,0
13410,1
218525,1
143893,-1
201257,-1
215350,0
95039,-1
89169,-1
46988,1
202422,1
73501,1
109165,0
54612,-1
193423,1
53832,1
157979,1
12705,1
181810,1
145050,-1
199595,-1
89484,-1
217824,-1
117458,-1
149148,1
213449,-1
38197,-1
53482,1
8209,1
126697,0
76596,-1
113120,-1
100286,1
160120,-1
139699,-1
4852,-1
110930,1
64333,-1
150878,1
77652,-1
131460,0
115458,1
84679,1
180200,-1
30415,1
28130,1
13381,-1
177996,0
53602,0
32905,-1
161561,-1
116032,1
187080,0
9952,-1
171858,-1
217398,-1
54669,-1
159506,0
145771,0
167983,1
108885,0
155428,1
60528,-1
68542,0
7293,0
183552,0
172827,0
78880,-1
100521,0
170581,-1
80823,-1
113476,1
188539,-1
209433,-1
115965,1
203512,-1
205700,1
66355,1
46,-1
201073,0
146528,1
194656,1
209973,-1
7103,1
172220,-1
71831,1
66139,0
154957,1
177327,0
50217,-1
150120,0
215944,-1
64853,0
119292,-1
48998,0
181834,1
120087,1
169231,1
172469,-1
18328,0
151382,-1
202247,-1
98042,0
150929,-1
26376,0
14560,-1
14665,-1
131469,1
146417,-1
121522,-1
198421,0
116909,1
22951,0
130473,-1
18808,0
204014,-1
10622,-1
72009,-1
86856,1
2639,-1
24660,-1
166585,-1
86549,-1
183490,0
139128,-1
204038,-1
194294,1
38741,-1
39644,0
115737,0
47767,-1
55674,0
142059,-1
196997,-1
139223,-1
112569,-1
89381,-1
11788,0
176800,-1
17740,1
27892,0
147662,-1
133528,1
57970,1
157349,1
48826,1
139722,-1
103116,-1
174835,1
145482,1
47196,-1
205030,-1
146979,-1
155584,-1
135097,-1
183618,1
153259,1
162016,-1
25790,-1
107494,-1
94101,0
187701,-1
191694,1
171582,-1
100458,-1
30432,-1
208264,-1
155507,-1
11908,0
130184,-1
5807,-1
23631,1
102809,0
124858,-1
162430,1
144586,1
105469,0
171827,-1
181829,-1
89854,0
156226,0
9893,-1
72306,0
93133,1
7791,-1
124272,-1
212231,1
180023,-1
177142,-1
172098,1
138578,-1
7186,-1
155055,0
73497,1
181514,0
84895,-1
168307,-1
209697,0
96844,1
18217,1
82969,0
88641,1
93523,0
96765,0
117538,-1
180607,0
20469,1
70713,1
6562,-1
95981,-1
2812,-1
206014,0
206428,1
99456,-1
17197,1
33960,-1
51928,1
112716,1
17453,-1
88683,1
190460,-1
186570,0
155500,1
150634,-1
157276,-1
179852,-1
24017,1
197469,0
50750,0
101683,-1
77232,-1
57039,0
59199,0
173112,1
180040,-1
128062,0
136400,-1
106154,-1
184517,1
180286,0
127812,0
144061,-1
164336,-1
72150,0
116284,0
151201,1
213706,0
196468,0
204672,-1
61444,1
120920,1
27551,1
71812,-1
83636,-1
196861,-1
20028,1
48450,-1
98576,1
26719,0
77674,1
164653,1
155358,1
6195,-1
105932,-1
45021,1
36852,0
62280,-1
195488,-1
99385,1
149232,-1
87825,-1
62358,-1
160620,-1
200106,0
115155,-1
181712,-1
25443,-1
149239,-1
71086,0
81604,-1
36109,0
212137,0
209840,0
192074,-1
92722,-1
8903,-1
158254,-1
194766,-1
123569,0
186288,-1
208053,-1
59749,-1
40747,-1
204171,-1
208253,0
146709,-1
76206,0
127000,1
86492,1
211107,0
23667,-1
189197,1
116377,-1
8545,-1
188105,-1
189622,1
205047,1
139168,0
150277,1
132758,0
24818,1
131123,-1
41988,1
95934,-1
171101,1
158847,1
159701,1
175916,-1
88966,-1
164379,1
200421,-1
1980,1
35453,1
76552,-1
114233,-1
537,-1
118501,-1
202383,0
119416,-1
117917,0
184792,0
202061,-1
126223,0
168374,1
119170,0
1144,1
162984,-1
85545,-1
179081,-1
60494,0
90826,0
90124,0
9215,0
215874,1
113771,-1
133791,0
218778,-1
202711,-1
124390,1
35860,-1
82841,-1
154176,1
59413,1
80398,-1
73532,0
32947,-1
152512,-1
38100,-1
213921,-1
176585,-1
184001,1
146187,-1
133772,0
13536,1
197350,0
63196,-1
128325,0
217561,-1
129044,1
96479,1
215914,-1
81362,0
187351,-1
129417,-1
23349,1
18251,1
26228,-1
7675,0
48742,-1
8157,-1
212265,-1
151686,-1
114610,-1
57012,-1
24802,1
114455,1
30084,0
167608,-1
90196,-1
86780,-1
33484,-1
31063,1
76227,1
83747,-1
4433,-1
186855,1
191238,-1
147334,-1
166232,0
18058,0
112794,-1
178449,-1
3964,-1
101159,1
6626,-1
110702,0
204801,-1
30569,0
108502,-1
86170,-1
121409,-1
20994,-1
60207,0
15205,0
194501,1
46664,1
207056,0
108409,-1
154774,-1
146292,-1
132599,1
193213,-1
113102,0
182227,0
14684,-1
105635,-1
152200,-1
183834,-1
99464,1
11110,0
60356,1
113792,1
65416,1
155757,-1
144711,1
74625,0
90800,-1
74341,-1
71120,0
96729,-1
28304,0
13617,-1
178783,0
118562,1
39007,-1
108715,-1
27095,0
214640,-1
202020,-1
118372,1
43369,-1
160100,-1
156482,1
162282,-1
181021,-1
11448,0
140445,-1
171414,1
110122,1
77230,-1
78421,1
132691,-1
62787,-1
80211,0
216387,-1
123324,0
19954,-1
200912,-1
113646,-1
65763,1
215182,1
199540,1
91477,-1
148192,1
132143,-1
74697,-1
155750,1
57167,-1
64980,-1
137213,-1
2272,1
195604,-1
92732,-1
102891,-1
17225,0
180278,1
29811,1
93961,-1
6504,-1
84329,0
34354,-1
78868,0
33410,0
60159,-1
143563,-1
36988,-1
166385,-1
99786,0
216191,-1
167261,-1
189088,-1
189758,-1
127304,0
44690,1
79741,-1
137135,-1
89338,-1
47155,1
184764,1
68486,-1
40278,0
203856,1
48081,1
177537,-1
147227,-1
183207,0
215654,1
46158,0
218917,0
90491,-1
206369,1
92613,0
215144,0
199014,0
85472,1
41421,1
156627,1
59593,-1
188826,1
148953,0
141845,1
68550,-1
8634,-1
145219,0
1280,1
213750,1
134891,-1
161657,0
212547,-1
116792,0
2292,1
61505,0
40767,0
49270,1
4626,0
